image_path,label,source_dataset,generator,split,license_notes
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/90513142eab12e39f15febc2d8badd5d.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/val/wild/img015982.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/wild/img030467.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/wild/img027538.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/wild/img028812.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/cat/img018429.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/wild/img030279.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/cat/img002653.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/37ac13b5640ce06b23fc01ece2a21c05.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/b01b282aa5be8fff42610a9216f66ac4.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/wild/img014083.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/4ea454c2e72447b104de7720d908c263.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/cat/img001408.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/42fd26cc3875567e54cd5c48c066354f.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/cat/img001648.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_CC9K/f0f981d9bb5573c3730525b4021456b8.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/dog/img007118.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/a264a2056885a8f533eb11f05fa4f223.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/db86fd6dac505934ecd3751e781d1dfb.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/wild/img012878.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/wild/img027691.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/dog/img023077.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/wild/img028383.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/wild/img028088.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/a0626ce7492df081519be96c2fe9c4d3.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/2b0d9bb25b0e14c3a327810158b7ff16.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/wild/img014433.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/test/cat/img016278.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/a6a95a619d45955f4ce1e1c45d661158.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/65142f3362f8f4630e224cfbc768b8be.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/8a65874abb8a278902b4e53a68e16bc2.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/wild/img027568.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/wild/img030137.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/wild/img028358.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/9a470c92ef9204d0bba35b244fedc861.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_CC9K/f6c0ac4195f0e50c8e22ee3d984daba8.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/val/wild/img015641.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/dog/img026638.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/aa1eb3fa80539d3f662ec578f24af58f.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/77f5d319b55399df5af8ee7a7d388beb.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/dog/img006901.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/a37457e9022712a0cce2a9ed6d97aba5.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/wild/img013917.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/val/wild/img015634.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/cb24f4140f692c7321021a901efc4f1a.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_CC9K/b3452ebb94b3995a18cab95dc7ebc208.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_CC9K/bcc4c2b091120dd42296031f5471c702.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/dog/img023058.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/5005e314b2d24927e700bad861669a9c.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_CC9K/0e3c1593f5e600e3f346ab954d41c376.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/cat/img004492.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/cat/img001466.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/4f1189ed812e52ea02ec741c2c203294.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/dog/img007594.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/50cc3972ae08b715bb856608736fce8c.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/dog/img025774.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/cat/img019889.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/dog/img024161.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/wild/img011818.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_CC9K/5f9694faf0dd9559f7a859656e8c56c7.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/dog/img025416.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/753853434e177f18e7ff6ba2b5bfb727.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/1782fec45b363592375817668eed4abc.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/4758d0bf06ce821678917d8174c57a2e.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/d6e5f4389c0fd9d21c5039a9b836b7f2.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/43524e481e93eefb0b0132fd3440ab83.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_CC9K/e6e32055c10d13d2a97bc4636c924d51.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/79e8bba7e365650b61344df4886a40c6.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/cat/img019062.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/c3ee0652b3e5b9fe36b752cff6427315.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/val/cat/img014643.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_CC9K/161b3fbeb014f427bb13b2ad19669059.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/da3dc1c08289c2e809fbea7380e963a1.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/3ebe8799df1a3f0222d408a4590b9e86.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/8e0dba3cf3e9f94ba741813ee404fc92.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/wild/img028883.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/8341b0a269a21fc1fa88f0bd9fc07b89.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_CC9K/327a5711662b32d9cfd7dd9449995a50.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/dog/img024051.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/wild/img030456.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/dog/img024293.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_CC9K/ce53d62da721b8bbcf61efb4bc154db5.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/dog/img007854.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/cat/img018513.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_CC9K/92c9716a7d009c67bb30833698921359.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/d0d92ffef329981b873d16fe75913927.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/4f0887530cec35bb9cb5044278ba7bbd.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/val/wild/img015637.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/wild/img010181.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/cat/img001717.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/b70cd86cab2de7a319edd4b7f7776a18.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/77fb547ba9d605ce686346875c2f0636.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/689c67cb63ddc731de51e53994337076.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/wild/img011656.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/a866e378b7c036d311aadf6b53b12a9c.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/46b9ae4e256cef7ca4a427ac3cd5db5e.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/7ed90ff9829727431fe6e694964c22a7.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_CC9K/dca17aa38542daed6ce044a146c335bb.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/eaf41e8d07f7337af192a08bfc52d075.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_CC9K/6961e971f46baaf5643fa96c6d1ddb8d.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/val/cat/img014728.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/wild/img010081.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/cat/img000387.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/1b74ed8fed673523677555c3b92f2980.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/18e263edb8cf2b9218de721dc7a043f7.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/3db2f8e095e4caa9aaef9cfd409c74c7.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/cat/img019539.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/dog/img023138.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/cat/img021542.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_CC9K/d0ade9fb1a0ba4ac23f6fd9616db3f93.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/766316341437ee6dabb8b01108729a2d.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/wild/img030832.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/a9c141f7ece55ac2f9c64774f5210ff2.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/cat/img022123.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/cat/img019029.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/wild/img013342.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/71b7f778ae5422efb244612a9544b557.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_CC9K/3370b3942db3d9f5e173c87dc827a089.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/cat/img003777.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/57283ad14499f3abca7327d0fbf7bef1.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/wild/img027976.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/test/cat/img016338.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/wild/img014317.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_CC9K/63e9dc821afe37535cdc94f94ddfffbf.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/cat/img002157.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/dog/img023049.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq/train/wild/img009934.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/3cc8876946f28c43a5ee8748f1d2c303.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_bedroom/a88377aa807a89e700c4ee4e336c163d.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/dog/img026607.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_CC9K/612332d4b47c06d3dd2f2cc40af4a1fb.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Diffusion_based/DDIM/imgs_CC9K/563572f9bfd51937c7696b264d85a4f8.png,1,wildfake,DDIM,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/dog/img026989.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
data/raw/wildfake/Images/Real/afhq/afhq_v2/train/dog/img023766.jpg,0,wildfake,afhq,train,"WildFake official ModelScope release; official train metadata only; COCO, DALL-E, and Advanced rows excluded"
